alumno;curso;nombre_cas;anyo;evaluacion;media_nota
01f6c168488d02fa4569fe29867947f3644c69d9d2d939f164b66b77f7054ca5;2837629455;Segundo;2022;FO;0.0
04657a6aa03c5bcf8910d28133e24399256b8e3ad35232524e6af4e9c662a3f2;2837633097;Segundo;2022;FO;0.0
0631154b22d0c8853330cd7aafcdbb87453e43296018ce42576bb464fbfb54b2;2837626493;Segundo;2022;FO;0.0
07455e0892a1fbd7739916e837feeb6d87a751460c96e5bc6341bec0a9423ee3;2837633039;Segundo;2022;FO;0.0
07806290b48de119e0e31b38c5cef40871d61fa5776936e7adbbf8f9bf64d275;2837626024;Segundo;2022;FO;0.0
07b3c73e2701c94b39c4b7b2198ef8b9e765b24dccc6d859a1cc8cb89bb3691d;2837633062;Segundo;2022;FO;0.0
0801bf6e88c3b2ee21a3f28c2231c3e85423227ad9ec798f6f208f4c0e91c027;2837633174;Segundo;2022;FO;0.0
08c50facf3f8ea1ea630c204f16b5c60707ce108a85bff87629b313fab50c919;2837628466;Segundo;2022;FO;0.0
09ed6a20b13126f76f4202e5082cb302acb60c72f49a2118c8434df61d70164f;2837629533;Segundo;2022;FO;0.0
0a433850f1c4c00f11189de5e23d03b386d2d53367ceb4e737b258150f28b843;2837626493;Segundo;2022;FO;0.0
0b9b24e58e89c887213d0a52e884318c39af706b6d66c689891041bfca01a56c;2837626024;Segundo;2022;FO;0.0
0bf8daa354800b1877f0be3d01fc147963ca2ba19ff45b57c54cdc4c83e4f3fb;2837626001;Segundo;2022;FO;0.0
0da068d64159ce91fb147370c5880fd0c534888cd1d506a397dcb63160ff5a70;2837628466;Segundo;2022;FO;0.0
0e2eac733e3b8b04e2ccc4c33d0b1abf0387fce57c370689906b9800c89d7322;2837632598;Segundo;2022;FO;0.0
0e483a2ab98a26b3d16f4b746f10a735519e5dc592054eba222ea1c286501dd3;2837632598;Segundo;2022;FO;0.0
0e94fc5104a984b34fc18b5419617d18df5ab0180726b235f79c9cb803cff8db;2837632598;Segundo;2022;FO;0.0
10727b289db12cfc97c623a0f1624b3fc53e0d36a785433079dd7eba4489b661;2837626375;Segundo;2022;FO;0.0
10f8269683d69668508f810945d127f2ec24bd1e1499ccc693bf7241a28d28a9;2837629455;Segundo;2022;FO;0.0
12fc361292e43f315b988ed16593b186dcffcce61095ce33310af63e32ca9cfe;2837633039;Segundo;2022;FO;0.0
13a8ba4dc11db33e2bf2cc466ff20b1b24d895983f458e95b78fb953a56ab4e2;2837633039;Segundo;2022;FO;0.0
13b16f9617a8f2afb3f1880d2aadef8b508799a6bf69aa59ab30776bdbe14524;2837626493;Segundo;2022;FO;0.0
13bf99f6328739f4fd2404df8b1776956c85f5ce136bd22935086e8f532c9412;2837626493;Segundo;2022;FO;0.0
144cd9c28ddd63f662d83c2ce52e584028e1374a47f7e27c3f8b2122ec3d8387;2837633097;Segundo;2022;FO;0.0
14979b2cf7eba1928bb37102f011f33a65bd0912bab96dbfca94ed575b2a6113;2837632598;Segundo;2022;FO;0.0
1536072319c64368808af94456160d9addbbc7d323735e9ab0db35be51f1e3ec;2837632598;Segundo;2022;FO;0.0
15ad7d9a6c2a2138c01eb501c29092f20f48fa8edc3527cada57655a212be45d;2837628466;Segundo;2022;FO;0.0
163342b903c0b68b3f0043c87693b2b72de9fa0df5d4d0e112b5b1a61f42f718;2837625936;Segundo;2022;FO;0.0
16fa84fa8422aff4e3c2c1e11dc185f98dc9c93f92471e02656f869b47a1d839;2837626493;Segundo;2022;FO;0.0
18905085c8654acc23a171f2e0b579eb640d283be99e6a38fa14c11c727a84ad;2837629455;Segundo;2022;FO;0.0
18ccd70f43b4c93334887307c26c86f707f731a605dfe96cc8365ad48b0113ca;2837633039;Segundo;2022;FO;0.0
18f4a2adea6a9d65b8a493a0331c69b2ef52d900fd5dda4f7824ca9f7a280c6f;2837625936;Segundo;2022;FO;0.0
1abeb13d72f4990521316bfda5024e12ca8bce0e4dac46de25b5188874b3822f;2837625936;Segundo;2022;FO;0.0
1c7bff40b6f67f028e635fefb3ad97edc0f2e41b8e934cb34eafcb8c29397163;2837633174;Segundo;2022;FO;0.0
1df97f735a1ee9e6948931cc2e76fe4c34e86677cf46a77740743dea905c5cd7;2837633062;Segundo;2022;FO;0.0
1e68641eb4445b85fe5883017e368d7202af9ce336ad63073be89d14b55e5a9d;2837626443;Segundo;2022;FO;0.0
1e7e74b1920099817b68f919b7a4ca6e6edc6075adcec4bcce8c4c6de5dac2ab;2837633039;Segundo;2022;FO;0.0
1f7a34ee0370f37cbe9f579e95b2e67f011f7b2c1d66e5b1b6d63027d3684f28;2837632598;Segundo;2022;FO;0.0
202641418ca9adda5d246b708256d79139f820ab3375fc9f449d0dd846e3411c;2837626375;Segundo;2022;FO;0.0
216516fa10436516825f77453bc40ffa7b2c24f2121c795d2b50e65d51982536;2837626001;Segundo;2022;FO;0.0
221ac5019bb79480dbd11e93a74fb798c8bdacff12df4d602a202853625c49aa;2837626024;Segundo;2022;FO;0.0
222a8823c0ca4d2a03e82606b8a5a556088a254a661350b6cba4dc14705a92e0;2837629533;Segundo;2022;FO;0.0
23179f32de5ad52b47130fd7b8b0e6ccd0389c3a2616abe99ee95e87d80db454;2837626375;Segundo;2022;FO;0.0
24888b4512fb8cd7d67049d1edf8ba66ae8407b5a9a70f6be34ba27d16543d16;2837629533;Segundo;2022;FO;0.0
24cc8604ab3a312ccaee1f1f162032f4011768f8fabdc3e913826ee23c2fd1c3;2837626443;Segundo;2022;FO;0.0
27cc7ec28faefd0b6d35994e99ada6f9edcb87747467ebc3d4e5e145faf57aa6;2837632598;Segundo;2022;FO;0.0
280272e32c29a8662de361772c285ce060cedcb73415690637e786b36b941a2e;2837629533;Segundo;2022;FO;0.0
281f2eb52ace2b262018017ea8253fdc059aa0f88dbd9f43400e11bc8cf18edf;2837626493;Segundo;2022;FO;0.0
289d1f432027910e45053474391cb9559890baa98b2a71a1c43683e41ab9c0f0;2837625936;Segundo;2022;FO;0.0
28c792c514eb98dc92e667ced5030de24d2d34a18cf9e5907709bfcc9258be3d;2837626001;Segundo;2022;FO;0.0
2a12eb6cf748acd53bf8cd967970ed79842e8e624e3c0feb7cbffd502d7367ba;2837626001;Segundo;2022;FO;0.0
2a5db37d3b9840d4766faed703f360ceb849f1e09e29887824e27a270866befb;2837626024;Segundo;2022;FO;0.0
2a72a2c0e1b7c27e48811aa3c504750473fe44ce1dd8f53f440ac9a33a40b8a1;2837633062;Segundo;2022;FO;0.0
2acb2ac0f624356875395276d6dda4bac82453dc2ae7ea2b9b83f4f919cb79fe;2837626443;Segundo;2022;FO;0.0
2addac3e21c375c17c71cfdbe2c87b02156f15fb4ecc665c80f9bbd62643f44e;2837626024;Segundo;2022;FO;0.0
2b0ae7dd94ec14eda90927615f0600f2002d7cfc577b7af547840477ba0b5510;2837632598;Segundo;2022;FO;0.0
2e7e6a942c5e98c106e333afb52f0d8887dfa627e4332ed616728b21bd57ad02;2837632598;Segundo;2022;FO;0.0
2f31768c60058b982fbc1d96f39e5bbc984db95f38abe57712acf5583d609a85;2837626375;Segundo;2022;FO;0.0
318c5d3b7317d8c5bea110688bea1611e9ca42e777e515f6aeade8f5f9692552;2837632598;Segundo;2022;FO;0.0
31e236e1ba34f615ca8b6c99bbf022cd6be2405132e7cc129dcc6e3b5807a235;2837632598;Segundo;2022;FO;0.0
320124bf573e23b88c9906ac67f3fc2f6679baee06bc10688259c633353be6de;2837629455;Segundo;2022;FO;0.0
3440a9a5f87e36b45c46035f075d24274fc7eb5ff4d119c597134d342c692d49;2837633174;Segundo;2022;FO;0.0
34b0a0b01f95ac297b2020abadd6c87f06ba92850aff2144431ba5ce9f3b97cd;2837632598;Segundo;2022;FO;0.0
34d9490c6ada3867797152565561e264f7bba755a4e6be8534a16720aaa50d22;2837633039;Segundo;2022;FO;0.0
385189ca85d60cb37ef1c743bf43be61d912443feddda8ed8e61e2b12979c5f1;2837626493;Segundo;2022;FO;0.0
3988caf8c89c19be707c770a98c2c03b0e1b654bd713e717a02c7fdc077eba0e;2837626443;Segundo;2022;FO;0.0
3a1322f254a44df169b4df789db8e2b7df2f7ecf017dc8434d0108c4efeefe1b;2837632598;Segundo;2022;FO;0.0
3a48b190136f3f50a1c45e92e615a2c30c4fc69eade2b03800127fd98dab9b23;2837632598;Segundo;2022;FO;0.0
3c29bcc94ce9e1941b63142fcb6a5ab2c9835bab7f57eb8bf30e5fba9ab636f7;2837626001;Segundo;2022;FO;0.0
3cefb7d8e149e24d4ef6c4380652d42dbd747856b3484f1ba717f8ab4c58795c;2837633039;Segundo;2022;FO;0.0
3e73e3e1a06d90c7f92a8bc4806171b2b32e9897077eb7c83f5e819c79fe9eef;2837629533;Segundo;2022;FO;0.0
3e9128d47a3ddaa8779de3260bc4a035df4f3d8268478020512600f81d9ea075;2837629455;Segundo;2022;FO;0.0
3eff0a168cc8cffccb3c7ead04c48b17ebc9aacf6435ca2385bc3b154b2539a9;2837628466;Segundo;2022;FO;0.0
3f7bceb6e08bd4806e2f080848d999de52f141ba2fc9b5d17e70e02da6e04b56;2837626443;Segundo;2022;FO;0.0
3f9ba0094fa78b9b5adec9af937d6ff634ca06fbada7ca0bc953cfaf728cdbbf;2837626443;Segundo;2022;FO;0.0
3fbf2cca60981f546f21238fc8c3c673f84ee325b6bda2f20f4c54bb6076aeb1;2837633062;Segundo;2022;FO;0.0
41288bee1f1b6e477ac0e820d77a8e99d6621fa44629eb9fe4ea13de5c9ee7e9;2837633062;Segundo;2022;FO;0.0
44e7710f498fafa45322c9684715a867200c5a6f0414b13b3cc80b4b4aca9970;2837632183;Segundo;2022;FO;0.0
45058857d1603355e3a8bdb276c7e75c0097c47245496f66476ba78354623d0a;2837632183;Segundo;2022;FO;0.0
45abc23ad6cf3cb78001bb2c4d9ea523f993c1839c2db135c0f96622b897e24b;2837626024;Segundo;2022;FO;0.0
45f9a19cb42e762d520749b6ab6fdff3c20f94036957df75a78fcdba3a881929;2837632598;Segundo;2022;FO;0.0
46ac1946a7e092d68ba1656e260082ec1989c6686731abc5daeebc164499ee99;2837633174;Segundo;2022;FO;0.0
4791046f0beb711b30acfa8edaf133e85c8120ec6fe694266cc1f71a0ce86cd4;2837626375;Segundo;2022;FO;0.0
4839ad42b6b1a2e527cb354b3da92df1a0cacc05cd9b700d7c4afd59680f3518;2837632598;Segundo;2022;FO;0.0
483add701f20ee579c565c2209e988d3e439929aa981a35830302837bbb93177;2837632598;Segundo;2022;FO;0.0
4879f66b8faf13ab22e312f55c8025f52b18d12c63307e37490f83651b602209;2837633039;Segundo;2022;FO;0.0
489127b5fac64dc4741274e725eb7e3318860d3069a7d62cc81dad2eb449d654;2837633174;Segundo;2022;FO;0.0
4bd323cf91550f077acd2211c845668b03b6b81a570cc7241131331332c4a1d5;2837633039;Segundo;2022;FO;0.0
4c3511fad3b88871a466132241157f417a06001dab0a16f70096801be86f3d4f;2837626493;Segundo;2022;FO;0.0
4db58894917d6d0a1fa12991c4eea0e3ee797ac2384dec28bf1a551c22c3bc83;2837626443;Segundo;2022;FO;0.0
