alumno;curso;nombre_cas;anyo;evaluacion;media_nota
07806290b48de119e0e31b38c5cef40871d61fa5776936e7adbbf8f9bf64d275;2837626024;Segundo;2022;PE;0.0
0bf8daa354800b1877f0be3d01fc147963ca2ba19ff45b57c54cdc4c83e4f3fb;2837626001;Segundo;2022;PE;8.0
0e2eac733e3b8b04e2ccc4c33d0b1abf0387fce57c370689906b9800c89d7322;2837632598;Segundo;2022;PE;7.0
102ff508fc6867b423240af08598be5061de55b47ffea9bbe372440adda2edf7;2837625936;Segundo;2022;PE;5.0
163342b903c0b68b3f0043c87693b2b72de9fa0df5d4d0e112b5b1a61f42f718;2837625936;Segundo;2022;PE;0.0
1abeb13d72f4990521316bfda5024e12ca8bce0e4dac46de25b5188874b3822f;2837625936;Segundo;2022;PE;6.0
216516fa10436516825f77453bc40ffa7b2c24f2121c795d2b50e65d51982536;2837626001;Segundo;2022;PE;8.0
221ac5019bb79480dbd11e93a74fb798c8bdacff12df4d602a202853625c49aa;2837626024;Segundo;2022;PE;6.0
241737ff045ab513db56218c27551be5d660a421bdfdaa9e94633068372a436b;2837632598;Segundo;2022;PE;5.0
2739a7b5bd86aa903716f4e355451a00d681f47e6dcf588c3d483665e92874db;2837632598;Segundo;2022;PE;5.0
27cc7ec28faefd0b6d35994e99ada6f9edcb87747467ebc3d4e5e145faf57aa6;2837632598;Segundo;2022;PE;0.0
289d1f432027910e45053474391cb9559890baa98b2a71a1c43683e41ab9c0f0;2837625936;Segundo;2022;PE;0.0
2a12eb6cf748acd53bf8cd967970ed79842e8e624e3c0feb7cbffd502d7367ba;2837626001;Segundo;2022;PE;0.0
2a5db37d3b9840d4766faed703f360ceb849f1e09e29887824e27a270866befb;2837626024;Segundo;2022;PE;7.0
2a9a240f706b8e7b8dc7ba3ab5c114b7172e74fc18d7fc5ee088a68237597609;2837633174;Segundo;2022;PE;5.0
2addac3e21c375c17c71cfdbe2c87b02156f15fb4ecc665c80f9bbd62643f44e;2837626024;Segundo;2022;PE;0.0
2b73b62f2b2d0f96908012aa6c9728c87de332cff557f6a276b60eabb34608f7;2837632598;Segundo;2022;PE;0.0
2e7e6a942c5e98c106e333afb52f0d8887dfa627e4332ed616728b21bd57ad02;2837632598;Segundo;2022;PE;9.0
34b0a0b01f95ac297b2020abadd6c87f06ba92850aff2144431ba5ce9f3b97cd;2837632598;Segundo;2022;PE;7.0
3a1322f254a44df169b4df789db8e2b7df2f7ecf017dc8434d0108c4efeefe1b;2837632598;Segundo;2022;PE;10.0
3a48b190136f3f50a1c45e92e615a2c30c4fc69eade2b03800127fd98dab9b23;2837632598;Segundo;2022;PE;7.0
3dc812d5d393ab078e839ea94610aba387024a685a21c4d54b6f51331f325610;2837632598;Segundo;2022;PE;9.0
3e73e3e1a06d90c7f92a8bc4806171b2b32e9897077eb7c83f5e819c79fe9eef;2837629533;Segundo;2022;PE;5.0
45abc23ad6cf3cb78001bb2c4d9ea523f993c1839c2db135c0f96622b897e24b;2837626024;Segundo;2022;PE;0.0
4a5194737a7c42687db3d4ccaa0974bde340f55e85d1e3afe81805646d830a1d;2837625936;Segundo;2022;PE;7.0
4c8614e480ff4490586cc30e45e4194749f15ab8a0030301e4e050f7dff37265;2837626024;Segundo;2022;PE;0.0
4e2f7a5279e314b561bd65249017dc1d0431db1978d9a05db2f4e098ec7c2a9f;2837626024;Segundo;2022;PE;6.0
4f47e79b73e016fca169bf55569f73ef389a1edc111cf634951cff3df0a1c2b6;2837626024;Segundo;2022;PE;0.0
598046432c2beadde1e3f08116190cd1adb40d2730c726f6a0b4cfb4d4ed2611;2837632598;Segundo;2022;PE;4.0
5f38687ccd00e42bd5508a2ef1ff96570d49efe7ca5660b9d920e37bfc8dc90b;2837632598;Segundo;2022;PE;10.0
65cb2b49504fb946ab9916903dba6c3d54a9e9be927046784728a307f5215cb7;2837626443;Segundo;2022;PE;6.0
66c0743f979ea9434c54fe2fee84af0c6fbb6e0b2d0d8aee85065e909e4b7281;2837632598;Segundo;2022;PE;9.0
6f2e2509001533f9f143f568925e47fe96b13a3ce07235cabb16913cde33a93e;2837626443;Segundo;2022;PE;6.0
71c5bbc4f68fd5ad11d9080f11496ab453a15c23517b9c54eb0f942195867c98;2837625936;Segundo;2022;PE;7.0
732788798f53e46fceaf8d1a7096ee29f1dfaaf8ffbd8ebff0ccd206b482cbaf;2837626024;Segundo;2022;PE;6.0
7647a2a1ddb3eeda1b3c3c02163c49396da376a926b59e8f6b5295666603951c;2837626024;Segundo;2022;PE;0.0
7b140b83c843afe0a3f0976ffbc9eecf16bf189a719261016a197eb70bf36145;2837633097;Segundo;2022;PE;9.0
8026f0f6cfbcc5c1aaf2d4de73f1c31b099ee5958cb96615844759679b042a53;2837629533;Segundo;2022;PE;5.0
84146994f10ca7c97cf46670e081f5a454604c0412a0aad4e736ad7f0495cd98;2837626001;Segundo;2022;PE;8.0
85476ac6da489e7351242e6491cb9e348f5b736327410438dd3911b284c25df4;2837625936;Segundo;2022;PE;7.0
86f05f7008a2ca8492e7e11e65d2ee9ec8e87bc1e2fb5259685fb359778d09fd;2837632598;Segundo;2022;PE;10.0
8b54340523bf18a953f977ddf930cf639e73db5b260494bf2f68aff2f7e58928;2837632598;Segundo;2022;PE;9.0
8e9b9750fa7c39b648b3a92290ca12f5019b59c4fee867deee90b504730b4be1;2837626001;Segundo;2022;PE;5.0
8f3bc7093979c4ee13cd6138e357073ef09051df792e4d0dceae2d32f2a76efd;2837626024;Segundo;2022;PE;2.5
93be6ba5db4b60533c128e2669ca391eca0537a0ccb3b526fc558db8ad86fd3b;2837632598;Segundo;2022;PE;10.0
958697f928bf39374e7d2bb5217d7078fc67f2bf6264af33894a306a438e5f4c;2837626001;Segundo;2022;PE;5.0
98de5853428676097bddf8578a197b257d4ff5785db5042ad22d45d376150db2;2837632598;Segundo;2022;PE;10.0
9913ad2ddf80f2462704a004d40a0a77c7234379a6fea00ea343ea1e807fc81a;2837625936;Segundo;2022;PE;0.0
b47a7e768b6a8177ae7a81fea774d9dc3822cb62db5207202ed310b2befc835c;2837626493;Segundo;2022;PE;9.0
b7d7ad55ec8a71fa3eaeaddf4d8ba78f4498f16e78c4816cb0ae758039e6f833;2837625936;Segundo;2022;PE;0.0
b7ddc820473ffac0dc9c205b307a48a45f353b8830c64dac889ebc60f15cfc45;2837626024;Segundo;2022;PE;4.0
bcd78b2be4f652478ade2130710b5a82af8579321a3226b3a1c70c9cab9ab230;2837626443;Segundo;2022;PE;7.0
bee2b3635bc88636a3f7dd6615d9b05dd2971b124aa7fc86b8e1922c1667435d;2837625936;Segundo;2022;PE;0.0
bf385d00e852fe9100474cd61ccbf9691df5b50add58dc6e9eef3d47a555b233;2837626024;Segundo;2022;PE;4.0
c1414ee63a1da8e00c4d0473ff46b280bc44b1c912d8497e3c998eeab52ab442;2837625936;Segundo;2022;PE;5.0
cb276a517b2bb3c7c18107bc9e20cbb534e19d2f761660a6d67292d9ac01b8fb;2837625936;Segundo;2022;PE;0.0
ce78aab0eaec9ce878c373f871f8b395f37957e6513e2c586da0a9c93e4979ea;2837625936;Segundo;2022;PE;7.0
d24bf73d2ab82fa558d22dc62dbc27b958731ffdae2a849376c6fd6db5aefb38;2837626024;Segundo;2022;PE;0.0
d96359dda05efeb521dc33ea19fba39ebaa333fdfc3be4ac75b2195f0979698c;2837626443;Segundo;2022;PE;5.0
d9e43ca591cdc8c32fcb08d6b0a7ef45bc174a336940d4abd3d5788af6f28cff;2837632598;Segundo;2022;PE;6.0
da076143d231196c0dd8aeb744b4dd61005d7bacd476b83eaf330c9c1e80feae;2837626024;Segundo;2022;PE;0.0
