alumno;curso;nombre_cas;anyo;evaluacion;media_nota
6a3c21742755d02a43bafefe50da3620b5afe74e95e6eac51a4d1cb71bb2eb4f;2837626486;Primero;2022;EX;0.0
6a468e32c2f55ef0d097abffc0b4f0dd2b9077c12bf40d09633d55074e709e17;2837633032;Primero;2022;EX;0.0
6ab1a717da46d576ee8dff6f7b9e5af123c1a55681ede5cfdc093bc0b99745f9;2837629533;Segundo;2022;EX;0.0
6ab1a717da46d576ee8dff6f7b9e5af123c1a55681ede5cfdc093bc0b99745f9;2837629540;Primero;2022;EX;0.0
6bcbb2e902d7b4cc7dee4609bde5622a8de69243aa3f14c5ace440a9765f7b34;2837632591;Primero;2022;EX;0.0
6bef21f51a5aa859056eb51f41f91fe35a981caa8098a0311123e126639b570f;2837629533;Segundo;2022;EX;0.0
6d1de0625c7995e95c6a21ad7270eebab8975e9f084c0099e453c2c988f6fea5;2837629533;Segundo;2022;EX;0.0
6d5d27f59c8ba5e193d37f8fbefacb5add5b30ff3f03d499f61f04f790838f62;2837625929;Primero;2022;EX;0.0
6dfd610146c714c87b54d6e770ace14ea9ee31adfb3876bc57a51af77b980fef;2837629540;Primero;2022;EX;5.0
6e940734b2665e1cb57d1f02f3e6d190bf62623134fe137ae5f5d7feac2fdbb2;2837625929;Primero;2022;EX;0.0
6fef327c6c912b68b9d8e6020f13395e9d531c03a7a6f7d150ef3b0c68b4e278;2837626486;Primero;2022;EX;0.0
6ffe2095876474b3c303a861bb29fc9f044cb16539e7a684429343ccc3239408;2837626486;Primero;2022;EX;5.0
70e0a3a95542708514c4b9265963a7c39b8912087d989d0fad8bbc2d3cd48f8a;2837629533;Segundo;2022;EX;0.0
70e0a3a95542708514c4b9265963a7c39b8912087d989d0fad8bbc2d3cd48f8a;2837629540;Primero;2022;EX;0.0
71621c41dd3d7e345b04ad8285aa3f55aad9a0844d2cacc75349716eb922ed99;2837632176;Primero;2022;EX;0.0
717a948b66f13f7f9ab99065988c513f4699affb6c470dab35c2b04ff8a4e9ad;2837632598;Segundo;2022;EX;5.0
72d17b10aec770ef0c660d65323e1e1b7f609e2046e9ef32520dca9cc995311f;2837629455;Segundo;2022;EX;7.0
743c5695b346a10645d73409ec01329c1690f32a514311c1a65e8eae16cd99ac;2837626450;Primero;2022;EX;5.0
75202853ac7b21590c1560952741d72eac9249a7e00addc0debebf5afb1f4b38;2837632982;Primero CE;2022;EX;0.0
758213f729ec656e0d80c10c807637f1478227df47877059a557bfea282cf99e;2837626486;Primero;2022;EX;3.0
76a7775f78a624c20319a685571b04677e15abd7e2c582838d4407542eedc042;2837632598;Segundo;2022;EX;5.0
770a2e2e35fefde1d8b56be496153bb2707adec42fe0a7e32a4162ce4249e5eb;2837633097;Segundo;2022;EX;7.0
7731a7130e91bcf33a758f2e291982b31605ebf64d5e92956a6916242cadaa61;2837625994;Primero;2022;EX;0.0
781047261c3be58eb7d63284042ac68eac93d6bd6d473ab2cbf3a151d68cbdc5;2837625936;Segundo;2022;EX;0.0
78869c565dfecead9dea6d715096f613207c5272863c55c7100155d6bfcf18cb;2837632176;Primero;2022;EX;0.0
7ac1297e9020de13fac113c22b69fbecbc7de158e219118e2db3625b10405a97;2837633069;Primero;2022;EX;0.0
7ac900845af7a831fd904aa2347685be6ec55aee2bfecf74c86a252d2b1d4db3;2837625929;Primero;2022;EX;0.0
7ae6107e9dc1de9c70ea15630bc2ec18a081c62c1779da4967c35dfbd0343c2d;2837626450;Primero;2022;EX;4.333333333333333
7bb11f97b512df9bb7763014e8939e9ed26262b2158b55d8d3686df35f915261;2837633062;Segundo;2022;EX;1.0
7c4f74b6e8c1936cfc193d0af67930c24209f1ad460be690f44c517af734d4a2;2837626024;Segundo;2022;EX;6.0
7deab033fbd257626f49eca4d7eba87a6d0bfd6dddf4b3a1fe660af47c2d8f7c;2837632176;Primero;2022;EX;0.0
7ea190c86f538d4be423ae9d0356c7e7f736707a14054c644330e6a778b73bc7;2837633167;Primero;2022;EX;0.0
7fcd80e4050461e2c1afe3588bddd9dc66b65d3de00bf5e7f590e6ebd105d0b2;2837632176;Primero;2022;EX;0.0
8091c65f7a89932c552439eb8138eb106f78560a7171d5325396d7b327a6b9af;2837632591;Primero;2022;EX;0.0
80cdf1f28fc7ef48ad57afa72d996e9ae07c7a1c1576219116772e54a233835b;2837629533;Segundo;2022;EX;2.5
8120ecb04a97f61dd8a4f898408b6e7023e17fe0473a93dbf00bc854b2c2c7b8;2837629533;Segundo;2022;EX;0.0
8120ecb04a97f61dd8a4f898408b6e7023e17fe0473a93dbf00bc854b2c2c7b8;2837629540;Primero;2022;EX;0.0
813dc3479d71a73ad044936e730bc4b16fe118919a91811bb2c9ea6ba1ceb148;2837632591;Primero;2022;EX;7.0
815c2d682e5db441875610ca6cb4fa432197f71414ff75599af23b49358f613d;2837633069;Primero;2022;EX;6.0
8294ca236f1a274b7334edf990203cc0abbc347e68bb6d64a9b83b573863820c;2837633090;Primero;2022;EX;5.0
82c7779cd92d50cf27ffb14110c26ad629feb11a97fb11e640d057d86b34931c;2837629455;Segundo;2022;EX;1.6666666666666667
8376ca2f53a2674f3ee34b53eeb8bfd7e254d2eaf14c814681e4092cbd91242e;2837629448;Primero;2022;EX;0.0
8376ca2f53a2674f3ee34b53eeb8bfd7e254d2eaf14c814681e4092cbd91242e;2837629455;Segundo;2022;EX;0.0
