alumno;curso;nombre_cas;anyo;evaluacion;media_nota
1f73c6c20d4c9e9a84413742ba3c487791b53c6a88f0d86a1490d686f0403058;2837632183;Segundo;2022;F4;0.0
25c5717b62a08ca1e30126c9694073f96307568e1e64b4e1eb8af1a4a059fd37;2837632183;Segundo;2022;F4;0.0
2e4d3b71c6cb539e558a5d6e703ca5ca76968ea8da6a7f3ca12c28e8d8757bbc;2837632183;Segundo;2022;F4;0.0
3b9fb37c36f9abb1467b5709ce195a1c2473f3814e8cb8b6ae6d9a47d5486dca;2837632183;Segundo;2022;F4;0.0
5e207a5be36fd824d73f2c7fb87f9f5e265189552a6717facd278f1e67d8d96b;2837632183;Segundo;2022;F4;0.0
83d56d66e123bed590ce36b5e42415d318a128ed51c1fcd00610e03cca3787b3;2837632183;Segundo;2022;F4;0.0
8e85eefbcc1d3327cf6960ef0bd07671e027c5cd9701dd7eff7039416b7bf79a;2837632183;Segundo;2022;F4;0.0
9b94854b020a1ea77e626f346fb7d4acb5b806b5c09a53d3510dca49a423223c;2837632183;Segundo;2022;F4;0.0
a3101ac16256b35790732d00a2090963de699cae90fcbdb598afce74580ce802;2837632183;Segundo;2022;F4;0.0
ae50617a3c357a3cd95771aca31d0912bc61c8dc5e99c9f99d6a3dbb101c8fad;2837632183;Segundo;2022;F4;0.0
ba2e8ccaaf836a0a0140d10cd0ec6d7da876d8058e76cc41c519c66c3f7f1a01;2837632183;Segundo;2022;F4;0.0
bf45b34d01246863b3eb5ce24b4182fc6634555fe5b5b9f8b7d425309b9a7a72;2837632183;Segundo;2022;F4;0.0
dd564558607839ce68bae2c2b118bc0f847f5676cd26628d9055ba3a7ab93a6f;2837632183;Segundo;2022;F4;0.0
de5e123db9992adb5f08204ac484495de57ca0ea978249370454acf08e53ae4f;2837632183;Segundo;2022;F4;0.0
