alumno;curso;nombre_cas;anyo;evaluacion;media_nota
0058841abce1a6695a2dc6de4ac0c5d4a56f127dec5cc7961ad73266ef8544ad;2837625994;Primero;2022;02;5.125
007001e6824f5bf5cc97e958d8ffcdad5eee7436bba6dba94183f3a832083df9;2837632176;Primero;2022;02;0.0
008cc095621c3c7436bc51db2b7c555f9d0cf418f89ce6e83e4b800c821d22e9;2837625929;Primero;2022;02;0.0
01709b625d07fd122630b7be14854f4dc00af35ac13ed10874d3e17a7be56150;2837626450;Primero;2022;02;6.0
01d8c8f6c4d30c6c198f434dab761b3c5800667bd47a9657c8f12cfc0fe7af47;2837632176;Primero;2022;02;2.4285714285714284
01e78ce99c547ea7bcfdda1e6e836882c3c1d0cd223e8beba808d32265cb5d12;2837629448;Primero;2022;02;5.5
01ef3f9b756cd2a8884e417d4041702368f002daa9bfce26c4dc9e4f25d77546;2837632176;Primero;2022;02;1.6666666666666667
02cca79dfc9446395a3a99de6cd109247a5b49018bbaef9418e5770a2b079675;2837633032;Primero;2022;02;6.2
02e8ff46b1507466771b0851e85c27d6e571ba96ac7bcb86a9eb1d94de494c8c;2837626486;Primero;2022;02;4.833333333333333
02f9d89fb5ec71517e0b396026d611876a4185272c23fb9e87d4e51ae71b8846;2837629448;Primero;2022;02;0.0
030c807a607332b96f2d37394117fd275ac195356e85119ddbbada4d3afa9520;2837629540;Primero;2022;02;4.428571428571429
038e42b9b7505f08fc907d5c224e5e53fea97d895d0d497a7ccd25a94ca5194a;2837632591;Primero;2022;02;6.5
0392f6e50a2b27998cbd70b8ec5be2ef19149c1a07bde5109e21a58016aebe2e;2837626450;Primero;2022;02;6.142857142857143
042a5ef2d86d15f41333dc93679541707672d9474b573f0b5ede3a029339c6e3;2837632982;Primero CE;2022;02;7.6
04ae07e7f4e088f8e611f0adf019a565bf64175f1a0f492d62f91001174f6e36;2837629448;Primero;2022;02;9.25
058249467c578523d30da0b2c1830dc4497d3aaa4e2102a99e7c9bc3c552cb4b;2837633032;Primero;2022;02;0.0
0595183b4858c4f08f5c082671ac1c6b2039075cef6ccf734167a0afaccae645;2837629448;Primero;2022;02;5.333333333333333
07942bb867a9f0218f6f9aa45fabd590bc1836cb1db527c6b238d34bf0a32f9a;2837626486;Primero;2022;02;1.75
07b672f56c799c7074496bb420f6b8d81fa1a6e09083237ca1521ca19f1fc0c2;2837633167;Primero;2022;02;7.285714285714286
07bbeb2a379647066cedff23520197cf3e7a62f01261685df99e650f08dfc484;2837626368;Primero;2022;02;6.142857142857143
07ddefeed03da10c05a84d1ac1004cc92bfe2908037aebd41bb21ebdba5e3145;2837632591;Primero;2022;02;0.0
087df65591a3845b00a17ab78f9d4f3846e6983e2446501f5f2515b053a2db8d;2837633069;Primero;2022;02;0.0
08e63e844bbc16c30e22d5ecee9c51947e76b3e50b789482db809497f670e0f0;2837632176;Primero;2022;02;4.0
09361301f6537d0ad09391b54c3d75f1bb2304917c6357868ff875afe8cc96c5;2837632176;Primero;2022;02;9.0
0950caad2d73c946a861fa880e02de22289a3a74e9acac8dbbdecb54f58b55e8;2837626486;Primero;2022;02;6.714285714285714
097cec2e225cedf565b8f04172c3686dc04339a8449e4f9b80fe105e9d70b981;2837633069;Primero;2022;02;6.571428571428571
0a54eaedc36b1a4360d5863df3f83646a497d661a000e9b883bb3d25d11e93b7;2837632591;Primero;2022;02;0.0
0aab9c9a69368779e69a6cdde348b75589486d7baa908a75200324b9cd4c3efa;2837626486;Primero;2022;02;0.0
0ae2c03b7958b776c90192c454cf8d181da35eca88babbc17183689db54acb23;2837632176;Primero;2022;02;6.833333333333333
0aec2ed50e598513fd2e9767eeea78dfb724d6fcb5e3d5810b4cf853795d048e;2837625994;Primero;2022;02;7.125
0b047232ce3b8a9f49cb1258033c84f11b9e44d73bec4bab79b8a62e1b96191d;2837626486;Primero;2022;02;5.5
0b65cd026d6570f9f38d129a0df0cd016fec101c5c3cac101fa6416179b650c7;2837628459;Primero;2022;02;7.75
